"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"12/05/2023";"0600";"25,2";"26,3";"25,2";"";"";"";"";"";"";"1011,9";"1011,9";"1011,8";"0,7";"292,0";"1,8";"";"0,0"
"12/05/2023";"0700";"24,7";"25,2";"24,6";"";"";"";"";"";"";"1011,9";"1012,0";"1011,8";"1,0";"262,0";"2,1";"";"0,0"
"12/05/2023";"0800";"24,5";"24,7";"24,4";"";"";"";"";"";"";"1011,7";"1012,0";"1011,7";"0,6";"329,0";"1,8";"";"0,0"
"12/05/2023";"0900";"24,7";"24,8";"24,5";"";"";"";"";"";"";"1012,0";"1012,0";"1011,7";"0,9";"337,0";"2,9";"14,80";"0,0"
"12/05/2023";"1000";"26,3";"26,4";"24,7";"";"";"";"";"";"";"1014,1";"1014,1";"1012,0";"2,0";"343,0";"4,0";"427,30";"0,0"
"12/05/2023";"1100";"27,4";"27,7";"26,2";"";"";"";"";"";"";"1013,4";"1014,9";"1013,1";"2,3";"40,0";"4,0";"1118,80";"0,0"
"12/05/2023";"1200";"28,5";"28,5";"27,3";"";"";"";"";"";"";"1013,5";"1013,5";"1013,4";"1,9";"23,0";"4,0";"1418,40";"0,0"
"12/05/2023";"1300";"28,9";"29,2";"28,3";"";"";"";"";"";"";"1013,2";"1013,5";"1013,2";"3,3";"62,0";"6,0";"2147,40";"0,0"
"12/05/2023";"1400";"29,2";"29,5";"28,6";"";"";"";"";"";"";"1012,5";"1013,2";"1012,4";"3,7";"67,0";"7,6";"2496,60";"0,0"
"12/05/2023";"1500";"29,0";"29,5";"28,7";"";"";"";"";"";"";"1011,8";"1012,5";"1011,8";"4,1";"76,0";"7,2";"2597,00";"0,0"
"12/05/2023";"1600";"28,7";"29,6";"28,7";"";"";"";"";"";"";"1011,2";"1011,9";"1011,2";"4,6";"78,0";"7,1";"2490,50";"0,0"
"12/05/2023";"1700";"28,9";"29,4";"28,8";"";"";"";"";"";"";"1010,9";"1011,2";"1010,8";"4,0";"77,0";"7,2";"2193,60";"0,0"
"12/05/2023";"1800";"29,0";"29,6";"28,8";"";"";"";"";"";"";"1010,9";"1011,0";"1010,8";"3,8";"76,0";"7,2";"1692,10";"0,0"
"12/05/2023";"1900";"28,6";"29,1";"28,5";"";"";"";"";"";"";"1011,1";"1011,2";"1010,9";"3,7";"71,0";"7,2";"1065,40";"0,0"
"12/05/2023";"2000";"27,8";"28,6";"27,8";"";"";"";"";"";"";"1011,4";"1011,5";"1011,1";"4,0";"77,0";"6,9";"344,90";"0,0"
"12/05/2023";"2100";"27,6";"27,8";"27,6";"";"";"";"";"";"";"1012,1";"1012,1";"1011,4";"3,5";"75,0";"7,1";"4,80";"0,0"
"12/05/2023";"2200";"27,6";"27,7";"27,5";"";"";"";"";"";"";"1012,7";"1012,7";"1012,0";"3,5";"66,0";"7,5";"";"0,0"
"12/05/2023";"2300";"27,5";"27,6";"27,4";"";"";"";"";"";"";"1013,4";"1013,4";"1012,7";"3,4";"65,0";"7,0";"";"0,0"
"13/05/2023";"0000";"27,5";"27,6";"27,4";"";"";"";"";"";"";"1014,1";"1014,1";"1013,4";"2,9";"67,0";"6,9";"";"0,0"
"13/05/2023";"0100";"27,4";"27,5";"27,3";"";"";"";"";"";"";"1014,0";"1014,2";"1013,9";"2,9";"57,0";"6,2";"";"0,0"
"13/05/2023";"0200";"27,5";"27,6";"27,3";"";"";"";"";"";"";"1013,6";"1014,0";"1013,6";"3,0";"57,0";"6,2";"";"0,0"
"13/05/2023";"0300";"26,5";"27,5";"26,4";"";"";"";"";"";"";"1014,1";"1014,1";"1013,5";"1,5";"15,0";"6,2";"";"0,0"
"13/05/2023";"0400";"26,1";"26,6";"26,0";"";"";"";"";"";"";"1013,5";"1014,1";"1013,5";"2,0";"22,0";"3,8";"";"0,0"
"13/05/2023";"0500";"25,7";"26,1";"25,7";"";"";"";"";"";"";"1013,0";"1013,5";"1013,0";"1,3";"18,0";"3,7";"";"0,0"
"13/05/2023";"0600";"24,7";"25,7";"24,7";"";"";"";"";"";"";"1012,9";"1013,3";"1012,9";"0,4";"306,0";"2,5";"";"0,0"
"13/05/2023";"0700";"24,9";"25,0";"24,6";"";"";"";"";"";"";"1013,0";"1013,3";"1012,8";"0,7";"354,0";"1,7";"";"0,0"
"13/05/2023";"0800";"24,7";"25,3";"24,7";"";"";"";"";"";"";"1013,4";"1013,4";"1013,0";"0,8";"279,0";"2,9";"";"0,0"
"13/05/2023";"0900";"24,8";"24,8";"24,5";"";"";"";"";"";"";"1014,2";"1014,2";"1013,4";"0,4";"214,0";"1,5";"16,30";"0,0"
"13/05/2023";"1000";"25,3";"25,6";"24,7";"";"";"";"";"";"";"1014,9";"1014,9";"1014,1";"1,1";"263,0";"2,2";"190,10";"0,0"
"13/05/2023";"1100";"26,5";"26,5";"25,2";"";"";"";"";"";"";"1015,4";"1015,5";"1014,9";"1,4";"321,0";"2,4";"628,30";"0,0"
"13/05/2023";"1200";"27,7";"27,9";"26,5";"";"";"";"";"";"";"1015,5";"1015,6";"1015,4";"1,4";"343,0";"3,5";"962,10";"0,0"
"13/05/2023";"1300";"28,7";"29,4";"27,7";"";"";"";"";"";"";"1015,1";"1015,5";"1015,0";"1,9";"93,0";"3,8";"2031,20";"0,0"
"13/05/2023";"1400";"29,2";"29,4";"28,7";"";"";"";"";"";"";"1014,4";"1015,1";"1014,4";"3,3";"85,0";"4,9";"2575,60";"0,0"
"13/05/2023";"1500";"29,0";"29,5";"28,6";"";"";"";"";"";"";"1013,5";"1014,4";"1013,5";"3,4";"86,0";"5,1";"2534,80";"0,0"
"13/05/2023";"1600";"29,1";"29,4";"28,6";"";"";"";"";"";"";"1012,7";"1013,5";"1012,6";"3,1";"77,0";"6,0";"2367,00";"0,0"
"13/05/2023";"1700";"29,0";"29,4";"28,7";"";"";"";"";"";"";"1012,1";"1012,6";"1012,0";"2,9";"74,0";"6,5";"2176,70";"0,0"
"13/05/2023";"1800";"28,7";"29,3";"28,5";"";"";"";"";"";"";"1012,2";"1012,2";"1012,0";"3,6";"78,0";"6,2";"1686,50";"0,0"
"13/05/2023";"1900";"27,9";"28,8";"27,9";"";"";"";"";"";"";"1012,6";"1012,6";"1012,2";"3,6";"79,0";"6,8";"969,60";"0,0"
"13/05/2023";"2000";"27,6";"28,1";"27,5";"";"";"";"";"";"";"1013,1";"1013,2";"1012,5";"3,6";"79,0";"6,9";"281,30";"0,0"
"13/05/2023";"2100";"27,5";"27,6";"27,4";"";"";"";"";"";"";"1013,4";"1013,5";"1013,1";"3,4";"79,0";"7,0";"7,70";"0,0"
"13/05/2023";"2200";"27,4";"27,5";"27,4";"";"";"";"";"";"";"1014,0";"1014,0";"1013,4";"2,5";"76,0";"7,4";"";"0,0"
"13/05/2023";"2300";"27,5";"27,5";"27,4";"";"";"";"";"";"";"1014,6";"1014,6";"1014,0";"3,3";"79,0";"7,4";"";"0,0"
"14/05/2023";"0000";"27,4";"27,5";"27,3";"";"";"";"";"";"";"1015,1";"1015,1";"1014,6";"3,3";"80,0";"6,8";"";"0,0"
"14/05/2023";"0100";"27,5";"27,5";"27,4";"";"";"";"";"";"";"1015,4";"1015,5";"1015,1";"3,2";"77,0";"6,2";"";"0,0"
"14/05/2023";"0200";"27,4";"27,5";"27,4";"";"";"";"";"";"";"1015,3";"1015,6";"1015,2";"3,0";"73,0";"6,5";"";"0,0"
"14/05/2023";"0300";"27,3";"27,4";"27,3";"";"";"";"";"";"";"1015,2";"1015,4";"1015,2";"2,6";"62,0";"5,7";"";"0,0"
"14/05/2023";"0400";"26,9";"27,4";"26,9";"";"";"";"";"";"";"1014,9";"1015,2";"1014,8";"2,0";"30,0";"5,5";"";"0,0"
"14/05/2023";"0500";"26,2";"26,9";"26,2";"";"";"";"";"";"";"1014,6";"1014,9";"1014,6";"1,6";"27,0";"5,5";"";"0,0"
"14/05/2023";"0600";"25,8";"26,3";"25,8";"";"";"";"";"";"";"1014,3";"1014,6";"1014,3";"0,7";"2,0";"3,1";"";"0,0"
"14/05/2023";"0700";"25,7";"25,8";"25,4";"";"";"";"";"";"";"1014,3";"1014,3";"1014,1";"1,7";"27,0";"3,3";"";"0,0"
"14/05/2023";"0800";"25,2";"25,9";"25,2";"";"";"";"";"";"";"1014,9";"1014,9";"1014,3";"0,5";"265,0";"3,3";"";"0,0"
"14/05/2023";"0900";"24,7";"25,2";"24,7";"";"";"";"";"";"";"1015,6";"1015,6";"1014,9";"1,1";"243,0";"2,0";"11,80";"0,0"
"14/05/2023";"1000";"26,9";"27,0";"24,7";"";"";"";"";"";"";"1016,3";"1016,3";"1015,6";"0,5";"337,0";"2,0";"395,00";"0,0"
"14/05/2023";"1100";"28,1";"28,1";"26,9";"";"";"";"";"";"";"1017,1";"1017,1";"1016,3";"1,9";"37,0";"3,4";"1014,30";"0,0"
"14/05/2023";"1200";"28,7";"29,1";"27,8";"";"";"";"";"";"";"1017,6";"1017,6";"1017,1";"2,8";"63,0";"4,8";"1648,60";"0,0"
"14/05/2023";"1300";"29,5";"29,5";"28,6";"";"";"";"";"";"";"1017,6";"1017,7";"1017,5";"2,8";"78,0";"5,9";"2194,80";"0,0"
"14/05/2023";"1400";"28,8";"29,5";"28,7";"";"";"";"";"";"";"1017,4";"1017,7";"1017,4";"3,0";"76,0";"5,4";"2449,30";"0,0"
"14/05/2023";"1500";"29,1";"29,3";"28,8";"";"";"";"";"";"";"1016,5";"1017,4";"1016,5";"3,0";"78,0";"5,6";"2610,80";"0,0"
"14/05/2023";"1600";"29,5";"30,0";"28,8";"";"";"";"";"";"";"1015,8";"1016,5";"1015,8";"2,8";"70,0";"5,7";"2469,80";"0,0"
"14/05/2023";"1700";"29,2";"29,6";"28,9";"";"";"";"";"";"";"1015,0";"1015,8";"1015,0";"2,8";"72,0";"6,1";"2162,10";"0,0"
"14/05/2023";"1800";"29,1";"29,4";"28,8";"";"";"";"";"";"";"1014,9";"1015,0";"1014,7";"2,3";"71,0";"7,1";"1674,10";"0,0"
"14/05/2023";"1900";"28,5";"29,1";"28,3";"";"";"";"";"";"";"1015,1";"1015,1";"1014,8";"3,1";"76,0";"6,3";"933,30";"0,0"
"14/05/2023";"2000";"27,8";"28,6";"27,8";"";"";"";"";"";"";"1015,0";"1015,1";"1014,9";"3,9";"79,0";"8,0";"310,30";"0,0"
"14/05/2023";"2100";"27,6";"27,8";"27,6";"";"";"";"";"";"";"1015,4";"1015,4";"1014,9";"3,7";"79,0";"7,2";"7,60";"0,0"
"14/05/2023";"2200";"27,6";"27,6";"27,5";"";"";"";"";"";"";"1016,2";"1016,2";"1015,4";"3,3";"77,0";"6,8";"";"0,0"
"14/05/2023";"2300";"27,7";"27,8";"27,6";"";"";"";"";"";"";"1016,9";"1017,0";"1016,2";"3,5";"72,0";"6,9";"";"0,0"
"15/05/2023";"0000";"27,4";"27,7";"27,4";"";"";"";"";"";"";"1016,9";"1017,1";"1016,9";"3,1";"78,0";"6,8";"";"0,0"
"15/05/2023";"0100";"27,4";"27,6";"27,4";"";"";"";"";"";"";"1017,0";"1017,2";"1016,9";"3,1";"77,0";"5,7";"";"0,0"
"15/05/2023";"0200";"27,4";"27,5";"27,3";"";"";"";"";"";"";"1016,8";"1017,0";"1016,8";"2,9";"76,0";"5,8";"";"0,0"
"15/05/2023";"0300";"27,3";"27,6";"27,2";"";"";"";"";"";"";"1016,3";"1016,8";"1016,3";"3,1";"71,0";"6,4";"";"0,0"
"15/05/2023";"0400";"27,2";"27,4";"27,1";"";"";"";"";"";"";"1015,7";"1016,3";"1015,7";"2,5";"62,0";"6,4";"";"0,0"
"15/05/2023";"0500";"25,9";"27,2";"25,9";"";"";"";"";"";"";"1015,1";"1015,7";"1015,1";"1,0";"259,0";"4,8";"";"0,0"
"15/05/2023";"0600";"25,6";"25,9";"25,5";"";"";"";"";"";"";"1014,7";"1015,1";"1014,6";"0,9";"236,0";"2,2";"";"0,0"
"15/05/2023";"0700";"27,0";"27,0";"25,2";"";"";"";"";"";"";"1014,8";"1014,9";"1014,6";"2,4";"83,0";"4,5";"";"0,0"
"15/05/2023";"0800";"26,3";"27,1";"26,3";"";"";"";"";"";"";"1015,1";"1015,1";"1014,7";"1,6";"18,0";"5,2";"";"0,0"
"15/05/2023";"0900";"25,7";"26,3";"25,5";"";"";"";"";"";"";"1015,7";"1015,7";"1015,0";"1,2";"1,0";"3,9";"8,70";"0,0"
"15/05/2023";"1000";"25,8";"26,1";"25,6";"";"";"";"";"";"";"1016,5";"1016,5";"1015,7";"1,4";"258,0";"3,2";"175,00";"0,0"
"15/05/2023";"1100";"28,8";"28,9";"25,8";"";"";"";"";"";"";"1017,0";"1017,0";"1016,5";"3,0";"75,0";"5,4";"1046,50";"0,0"
"15/05/2023";"1200";"29,0";"29,2";"28,6";"";"";"";"";"";"";"1017,4";"1017,4";"1017,0";"2,9";"79,0";"6,2";"1795,50";"0,0"
"15/05/2023";"1300";"29,6";"29,7";"28,7";"";"";"";"";"";"";"1017,2";"1017,4";"1017,1";"2,1";"68,0";"6,6";"2131,30";"0,0"
"15/05/2023";"1400";"29,2";"29,8";"28,9";"";"";"";"";"";"";"1016,6";"1017,2";"1016,6";"2,4";"64,0";"5,9";"2459,20";"0,0"
"15/05/2023";"1500";"29,3";"30,2";"28,9";"";"";"";"";"";"";"1015,7";"1016,6";"1015,7";"2,1";"80,0";"5,4";"2564,80";"0,0"
"15/05/2023";"1600";"27,1";"29,5";"26,0";"";"";"";"";"";"";"1015,0";"1015,7";"1015,0";"1,4";"181,0";"9,6";"1270,70";"0,0"
"15/05/2023";"1700";"28,2";"29,1";"26,9";"";"";"";"";"";"";"1014,1";"1015,0";"1014,1";"1,9";"67,0";"4,3";"1294,50";"0,0"
"15/05/2023";"1800";"28,4";"28,6";"28,0";"";"";"";"";"";"";"1013,7";"1014,1";"1013,7";"1,2";"51,0";"4,0";"936,80";"0,0"
"15/05/2023";"1900";"28,0";"28,5";"27,2";"";"";"";"";"";"";"1013,7";"1013,8";"1013,6";"2,9";"79,0";"7,5";"973,70";"0,0"
"15/05/2023";"2000";"27,7";"28,0";"27,6";"";"";"";"";"";"";"1014,2";"1014,2";"1013,7";"3,5";"79,0";"6,6";"381,00";"0,0"
"15/05/2023";"2100";"27,5";"27,7";"27,5";"";"";"";"";"";"";"1014,7";"1014,7";"1014,2";"2,5";"75,0";"6,5";"9,20";"0,0"
"15/05/2023";"2200";"27,4";"27,6";"27,4";"";"";"";"";"";"";"1015,3";"1015,3";"1014,7";"2,5";"75,0";"5,0";"";"0,0"
"15/05/2023";"2300";"27,4";"27,5";"27,3";"";"";"";"";"";"";"1015,7";"1015,7";"1015,3";"2,8";"80,0";"5,5";"";"0,0"
"16/05/2023";"0000";"27,3";"27,5";"27,2";"";"";"";"";"";"";"1015,9";"1016,0";"1015,6";"3,0";"80,0";"5,0";"";"0,0"
"16/05/2023";"0100";"27,3";"27,4";"27,1";"";"";"";"";"";"";"1015,9";"1016,0";"1015,8";"2,4";"76,0";"4,9";"";"0,0"
"16/05/2023";"0200";"27,1";"27,3";"27,0";"";"";"";"";"";"";"1015,6";"1015,9";"1015,6";"2,6";"79,0";"6,1";"";"0,0"
"16/05/2023";"0300";"27,0";"27,1";"27,0";"";"";"";"";"";"";"1015,4";"1015,6";"1015,4";"2,2";"84,0";"4,2";"";"0,0"
"16/05/2023";"0400";"26,9";"27,1";"26,9";"";"";"";"";"";"";"1014,5";"1015,4";"1014,5";"2,6";"79,0";"4,9";"";"0,0"
"16/05/2023";"0500";"26,9";"27,0";"26,8";"";"";"";"";"";"";"1014,2";"1014,6";"1014,2";"1,9";"75,0";"5,0";"";"0,0"
"16/05/2023";"0600";"26,9";"26,9";"26,3";"";"";"";"";"";"";"1013,7";"1014,2";"1013,7";"2,0";"83,0";"4,4";"";"0,0"
"16/05/2023";"0700";"26,8";"27,0";"26,7";"";"";"";"";"";"";"1013,5";"1013,8";"1013,5";"2,1";"77,0";"5,9";"";"0,0"
"16/05/2023";"0800";"26,8";"27,0";"26,6";"";"";"";"";"";"";"1013,5";"1013,6";"1013,5";"2,3";"77,0";"5,5";"";"0,0"
"16/05/2023";"0900";"26,8";"26,8";"26,5";"";"";"";"";"";"";"1014,0";"1014,0";"1013,5";"2,0";"74,0";"4,6";"20,60";"0,0"
"16/05/2023";"1000";"26,0";"27,1";"25,5";"";"";"";"";"";"";"1014,5";"1014,5";"1014,0";"0,9";"252,0";"4,3";"359,20";"0,0"
"16/05/2023";"1100";"27,9";"28,7";"26,0";"";"";"";"";"";"";"1015,1";"1015,2";"1014,5";"2,6";"79,0";"5,4";"853,80";"0,0"
"16/05/2023";"1200";"28,5";"28,8";"27,9";"";"";"";"";"";"";"1015,4";"1015,5";"1015,1";"2,4";"73,0";"6,4";"1247,80";"0,0"
"16/05/2023";"1300";"29,0";"29,5";"28,5";"";"";"";"";"";"";"1015,1";"1015,5";"1015,1";"2,8";"74,0";"6,4";"2128,30";"0,0"
"16/05/2023";"1400";"28,5";"29,8";"28,1";"";"";"";"";"";"";"1014,8";"1015,2";"1014,5";"3,1";"73,0";"6,4";"2155,50";"0,0"
"16/05/2023";"1500";"28,9";"29,6";"28,2";"";"";"";"";"";"";"1013,9";"1014,8";"1013,9";"2,4";"69,0";"5,9";"2082,20";"0,0"
"16/05/2023";"1600";"28,9";"30,1";"28,6";"";"";"";"";"";"";"1012,9";"1013,9";"1012,9";"2,5";"69,0";"5,9";"2427,00";"0,0"
"16/05/2023";"1700";"28,4";"29,6";"27,6";"";"";"";"";"";"";"1012,3";"1013,0";"1012,3";"1,8";"75,0";"5,9";"1674,10";"0,0"
"16/05/2023";"1800";"29,4";"29,8";"28,2";"";"";"";"";"";"";"1011,7";"1012,3";"1011,7";"1,4";"84,0";"6,0";"1606,90";"0,0"
"16/05/2023";"1900";"27,3";"29,5";"26,2";"";"";"";"";"";"";"1011,9";"1011,9";"1011,6";"2,5";"75,0";"7,3";"319,70";"1,6"
"16/05/2023";"2000";"27,3";"27,6";"27,3";"";"";"";"";"";"";"1012,3";"1012,3";"1011,9";"1,8";"77,0";"5,0";"174,00";"0,0"
"16/05/2023";"2100";"27,3";"27,4";"27,2";"";"";"";"";"";"";"1012,8";"1012,8";"1012,3";"1,6";"74,0";"4,6";"2,60";"0,0"
"16/05/2023";"2200";"27,1";"27,3";"27,0";"";"";"";"";"";"";"1013,3";"1013,3";"1012,8";"1,1";"72,0";"5,3";"";"0,0"
"16/05/2023";"2300";"27,1";"27,3";"26,8";"";"";"";"";"";"";"1014,2";"1014,2";"1013,3";"1,0";"78,0";"4,0";"";"0,0"
"17/05/2023";"0000";"27,1";"27,2";"26,6";"";"";"";"";"";"";"1014,4";"1014,6";"1014,2";"1,2";"76,0";"3,5";"";"0,0"
"17/05/2023";"0100";"26,5";"27,2";"26,4";"";"";"";"";"";"";"1014,4";"1014,5";"1014,3";"1,1";"335,0";"3,4";"";"0,0"
"17/05/2023";"0200";"26,9";"27,0";"26,1";"";"";"";"";"";"";"1014,3";"1014,5";"1014,3";"0,7";"72,0";"3,4";"";"0,0"
"17/05/2023";"0300";"27,0";"27,2";"26,7";"";"";"";"";"";"";"1014,1";"1014,3";"1014,1";"1,3";"67,0";"4,5";"";"0,0"
"17/05/2023";"0400";"26,6";"27,0";"26,6";"";"";"";"";"";"";"1013,6";"1014,2";"1013,6";"2,1";"78,0";"4,7";"";"0,0"
"17/05/2023";"0500";"26,0";"26,7";"26,0";"";"";"";"";"";"";"1013,2";"1013,6";"1013,1";"0,4";"346,0";"3,9";"";"0,0"
"17/05/2023";"0600";"26,1";"26,4";"25,4";"";"";"";"";"";"";"1012,8";"1013,2";"1012,8";"0,5";"348,0";"2,6";"";"0,0"
"17/05/2023";"0700";"25,8";"26,3";"25,5";"";"";"";"";"";"";"1012,9";"1012,9";"1012,7";"0,7";"354,0";"4,5";"";"0,0"
"17/05/2023";"0800";"25,0";"25,8";"24,8";"";"";"";"";"";"";"1013,2";"1013,2";"1012,9";"1,4";"227,0";"2,4";"";"0,0"
"17/05/2023";"0900";"24,8";"25,1";"24,8";"";"";"";"";"";"";"1013,8";"1013,8";"1013,2";"1,1";"10,0";"3,3";"2,00";"1,0"
"17/05/2023";"1000";"25,0";"25,1";"24,5";"";"";"";"";"";"";"1014,9";"1014,9";"1013,8";"0,9";"167,0";"2,6";"219,10";"0,8"
"17/05/2023";"1100";"28,1";"28,1";"25,0";"";"";"";"";"";"";"1014,8";"1016,5";"1014,7";"1,2";"28,0";"2,2";"1091,70";"0,0"
"17/05/2023";"1200";"27,8";"28,4";"27,5";"";"";"";"";"";"";"1014,9";"1014,9";"1014,8";"1,8";"69,0";"3,2";"1688,10";"0,0"
"17/05/2023";"1300";"28,3";"29,1";"27,8";"";"";"";"";"";"";"1014,7";"1014,9";"1014,7";"2,1";"90,0";"7,1";"1931,10";"0,0"
"17/05/2023";"1400";"29,3";"29,3";"26,0";"";"";"";"";"";"";"1014,3";"1014,8";"1014,3";"1,6";"83,0";"8,9";"1395,70";"0,0"
"17/05/2023";"1500";"29,5";"30,4";"29,0";"";"";"";"";"";"";"1013,4";"1014,3";"1013,3";"1,6";"66,0";"5,6";"2379,10";"0,0"
"17/05/2023";"1600";"30,0";"30,1";"28,9";"";"";"";"";"";"";"1012,7";"1013,4";"1012,7";"1,4";"67,0";"5,7";"2161,10";"0,0"
"17/05/2023";"1700";"29,7";"30,2";"28,9";"";"";"";"";"";"";"1012,2";"1012,7";"1012,2";"1,3";"73,0";"5,5";"2098,50";"0,0"
"17/05/2023";"1800";"29,1";"29,9";"28,9";"";"";"";"";"";"";"1011,9";"1012,2";"1011,8";"1,3";"66,0";"4,9";"1531,10";"0,0"
"17/05/2023";"1900";"28,0";"29,1";"28,0";"";"";"";"";"";"";"1012,1";"1012,1";"1011,8";"1,3";"67,0";"5,3";"515,90";"0,0"
"17/05/2023";"2000";"27,6";"28,3";"27,6";"";"";"";"";"";"";"1012,7";"1012,8";"1012,1";"0,7";"262,0";"4,3";"251,00";"0,0"
"17/05/2023";"2100";"27,2";"27,6";"27,0";"";"";"";"";"";"";"1013,1";"1013,1";"1012,7";"1,1";"27,0";"3,5";"4,10";"0,0"
"17/05/2023";"2200";"27,2";"27,3";"26,8";"";"";"";"";"";"";"1013,7";"1013,7";"1013,1";"0,7";"219,0";"3,5";"";"0,0"
"17/05/2023";"2300";"26,9";"27,2";"26,9";"";"";"";"";"";"";"1014,3";"1014,3";"1013,7";"0,8";"223,0";"2,7";"";"0,0"
"18/05/2023";"0000";"27,3";"27,3";"26,7";"";"";"";"";"";"";"1014,4";"1014,4";"1014,2";"1,3";"40,0";"4,3";"";"0,0"
"18/05/2023";"0100";"26,7";"27,3";"26,7";"";"";"";"";"";"";"1015,0";"1015,0";"1014,4";"0,6";"357,0";"4,3";"";"0,0"
"18/05/2023";"0200";"27,3";"27,4";"26,6";"";"";"";"";"";"";"1014,8";"1015,0";"1014,7";"2,9";"80,0";"5,0";"";"0,0"
"18/05/2023";"0300";"27,2";"27,3";"27,1";"";"";"";"";"";"";"1014,6";"1014,8";"1014,5";"2,6";"78,0";"5,5";"";"0,0"
"18/05/2023";"0400";"27,0";"27,3";"26,4";"";"";"";"";"";"";"1014,3";"1014,6";"1014,2";"1,2";"199,0";"5,3";"";"0,0"
"18/05/2023";"0500";"25,2";"27,0";"25,2";"";"";"";"";"";"";"1013,7";"1014,3";"1013,7";"1,6";"243,0";"3,9";"";"0,0"
"18/05/2023";"0600";"26,9";"26,9";"25,2";"";"";"";"";"";"";"1013,7";"1013,9";"1013,6";"1,6";"74,0";"4,5";"";"0,0"
"18/05/2023";"0700";"26,6";"27,2";"26,6";"";"";"";"";"";"";"1013,7";"1013,8";"1013,6";"0,7";"275,0";"4,1";"";"0,0"
"18/05/2023";"0800";"26,7";"27,1";"26,5";"";"";"";"";"";"";"1013,9";"1013,9";"1013,6";"0,6";"46,0";"3,3";"";"0,0"
"18/05/2023";"0900";"25,4";"26,7";"25,4";"";"";"";"";"";"";"1014,4";"1014,4";"1013,9";"1,2";"240,0";"2,4";"10,70";"0,0"
"18/05/2023";"1000";"25,9";"26,5";"25,0";"";"";"";"";"";"";"1015,2";"1015,2";"1014,4";"2,1";"191,0";"6,4";"146,40";"0,0"
"18/05/2023";"1100";"26,5";"26,5";"25,8";"";"";"";"";"";"";"1016,1";"1016,1";"1015,2";"1,1";"284,0";"4,7";"356,20";"0,0"
"18/05/2023";"1200";"25,2";"27,1";"25,0";"";"";"";"";"";"";"1016,2";"1016,3";"1016,1";"2,3";"64,0";"4,9";"383,70";"0,2"
"18/05/2023";"1300";"29,6";"29,8";"25,2";"";"";"";"";"";"";"1015,8";"1016,2";"1015,8";"1,0";"93,0";"4,9";"1449,40";"0,4"
"18/05/2023";"1400";"26,5";"29,6";"26,5";"";"";"";"";"";"";"1015,7";"1015,9";"1015,7";"3,3";"76,0";"7,3";"1559,60";"0,0"
"18/05/2023";"1500";"28,7";"29,6";"26,1";"";"";"";"";"";"";"1014,8";"1015,8";"1014,8";"1,1";"156,0";"6,5";"1181,40";"0,0"
"18/05/2023";"1600";"25,4";"28,6";"25,0";"";"";"";"";"";"";"1014,2";"1015,0";"1014,2";"1,2";"345,0";"5,1";"381,40";"4,0"
"18/05/2023";"1700";"26,2";"26,2";"24,6";"";"";"";"";"";"";"1014,0";"1014,4";"1013,9";"1,7";"189,0";"6,0";"393,40";"4,2"
"18/05/2023";"1800";"26,3";"26,7";"26,2";"";"";"";"";"";"";"1013,7";"1014,0";"1013,7";"1,1";"210,0";"4,9";"446,10";"0,0"
"18/05/2023";"1900";"26,6";"26,9";"26,3";"";"";"";"";"";"";"1014,0";"1014,1";"1013,7";"1,1";"169,0";"3,4";"292,30";"0,0"
"18/05/2023";"2000";"25,4";"26,6";"25,1";"";"";"";"";"";"";"1014,7";"1014,7";"1014,0";"2,2";"73,0";"5,2";"76,90";"0,0"
"18/05/2023";"2100";"24,3";"25,5";"23,9";"";"";"";"";"";"";"1015,0";"1015,0";"1014,6";"1,5";"49,0";"7,0";"";"2,0"
"18/05/2023";"2200";"23,7";"24,4";"23,4";"";"";"";"";"";"";"1015,3";"1015,4";"1014,9";"0,8";"174,0";"3,2";"";"9,6"
"18/05/2023";"2300";"24,0";"24,2";"23,7";"";"";"";"";"";"";"1015,9";"1015,9";"1015,3";"1,0";"275,0";"4,8";"";"3,2"
"19/05/2023";"0000";"23,3";"24,0";"23,0";"";"";"";"";"";"";"1016,1";"1016,2";"1015,7";"1,6";"103,0";"4,9";"";"13,8"
"19/05/2023";"0100";"23,4";"23,5";"23,2";"";"";"";"";"";"";"1016,5";"1016,7";"1016,1";"1,2";"12,0";"3,9";"";"11,8"
"19/05/2023";"0200";"23,6";"23,6";"23,2";"";"";"";"";"";"";"1016,5";"1016,7";"1016,5";"1,3";"201,0";"3,1";"";"0,0"
"19/05/2023";"0300";"23,8";"23,9";"23,5";"";"";"";"";"";"";"1016,3";"1016,7";"1016,3";"1,8";"56,0";"5,5";"";"1,0"
"19/05/2023";"0400";"23,9";"24,2";"23,5";"";"";"";"";"";"";"1016,0";"1016,3";"1016,0";"1,4";"62,0";"6,1";"";"2,2"
